"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",119.045613,-21.235729,NA,"",100,"FAUNASURVEY","GDA94",22,8,2015,"NatureMap","NS_NQ_I1","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0161"
"Dasyurus hallucatus",116.438565,-21.919859,NA,"",100,"FAUNASURVEY","GDA94",29,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0162"
"Dasyurus hallucatus",116.473424,-21.934637,NA,"",100,"FAUNASURVEY","GDA94",30,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0163"
"Dasyurus hallucatus",118.829452,-20.424812,NA,"",100,"FAUNASURVEY","GDA94",3,9,2012,"NatureMap","QR04","RAPALLO STAFF",NA,"PLWA Port Hedland","SF008770-201209","SF008770","Certain","Record_0166"
"Dasyurus hallucatus",118.859458,-20.431484,NA,"",100,"FAUNASURVEY","GDA94",4,9,2012,"NatureMap","GH03","RAPALLO STAFF",NA,"PLWA Port Hedland","SF008770-201209","SF008770","Certain","Record_0167"
"Dasyurus hallucatus",118.650567,-21.167508,NA,"",100,"FAUNASURVEY","GDA94",24,5,2013,"NatureMap","Wodgina","OUTBACK ECOLOGY SERVICES",NA,"Pilbara WA","SF009265-201306","SF009265","Certain","Record_0169"
"Dasyurus hallucatus",118.861063,-21.377994,NA,"",100,"FAUNASURVEY","GDA94",24,5,2013,"NatureMap","FMGMainline","ECOLOGIA ENVIRONMENT",NA,"FMGMainline","SF009266-201307","SF009266","Certain","Record_0170"
"Dasyurus hallucatus",119.05362,-22.541767,NA,"PIT tag - 982000364797337",100,"FAUNASURVEY","GDA94",31,5,2016,"NatureMap","KQMB1-E54","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0171"
"Dasyurus hallucatus",119.128527,-21.137442,NA,"",100,"FAUNASURVEY","GDA94",10,9,2010,"NatureMap","A-F-2","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007349-201102","SF007349","Certain","Record_0172"
"Dasyurus hallucatus",118.6555,-21.110697,NA,"",100,"FAUNASURVEY","GDA94",18,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_0173"
"Dasyurus hallucatus",119.100939,-21.18789,NA,"",100,"FAUNASURVEY","GDA94",26,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0174"
"Dasyurus hallucatus",118.837394,-20.454801,NA,"",100,"FAUNASURVEY","GDA94",14,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0176"
"Dasyurus hallucatus",118.838989,-20.455155,NA,"",100,"FAUNASURVEY","GDA94",15,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0177"
"Dasyurus hallucatus",118.817755,-20.455495,NA,"",100,"FAUNASURVEY","GDA94",15,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0178"
"Dasyurus hallucatus",118.830261,-20.454596,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0179"
"Dasyurus hallucatus",118.905665,-21.396948,NA,"",100,"FAUNASURVEY","GDA94",26,6,2009,"NatureMap","Quarry 3, 132 km down rail from Port Hedland","VICTORIA CARTLEDGE",NA,"BHP Port Hedland to Newman Rail ","SF006905-200907","SF006905","Certain","Record_0180"
"Dasyurus hallucatus",117.858031,-22.059625,NA,"",100,"FAUNASURVEY","GDA94",29,7,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_0182"
"Dasyurus hallucatus",119.04706,-21.237988,NA,"",100,"FAUNASURVEY","GDA94",25,8,2015,"NatureMap","NS_NQ_I1","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0185"
"Dasyurus hallucatus",119.054773,-21.27456,NA,"",100,"FAUNASURVEY","GDA94",26,8,2015,"NatureMap","NS_NQ_C1","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0188"
"Dasyurus hallucatus",119.055245,-21.257919,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_I3","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0189"
"Dasyurus hallucatus",118.838315,-20.454864,NA,"",100,"FAUNASURVEY","GDA94",12,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0190"
"Dasyurus hallucatus",118.843178,-20.43756,NA,"",100,"FAUNASURVEY","GDA94",12,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0191"
"Dasyurus hallucatus",118.844893,-20.447947,NA,"",100,"FAUNASURVEY","GDA94",15,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0192"
"Dasyurus hallucatus",118.845189,-20.437448,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0193"
"Dasyurus hallucatus",118.844464,-20.437682,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0194"
"Dasyurus hallucatus",118.780391,-20.453317,NA,"",100,"FAUNASURVEY","GDA94",12,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0195"
"Dasyurus hallucatus",118.779065,-20.453872,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0196"
"Dasyurus hallucatus",118.777936,-20.454832,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0197"
"Dasyurus hallucatus",118.838003,-20.455256,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0198"
"Dasyurus hallucatus",118.836663,-20.455342,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0199"
"Dasyurus hallucatus",118.823553,-20.455462,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0200"
"Dasyurus hallucatus",118.904236,-21.399791,NA,"",3000,"FAUNASURVEY","GDA94",12,8,2010,"NatureMap","Quarry 3","DAMIEN CANCILLA",NA,"BHP Rail Quarry 1, 2 &amp; 3","SF007532-201012","SF007532","Certain","Record_0202"
"Dasyurus hallucatus",119.055547,-21.25815,NA,"",100,"FAUNASURVEY","GDA94",22,8,2015,"NatureMap","NS_NQ_I3","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0204"
"Dasyurus hallucatus",119.080799,-21.24526,NA,"",100,"FAUNASURVEY","GDA94",23,8,2015,"NatureMap","NS_NQ_I4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0205"
"Dasyurus hallucatus",119.082554,-21.256319,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_MC_I3","ECOSCAPE AUSTRALIA",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0206"
"Dasyurus hallucatus",119.083063,-21.244546,NA,"",100,"FAUNASURVEY","GDA94",23,8,2015,"NatureMap","NS_NQ_I4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0207"
"Dasyurus hallucatus",118.837563,-20.455296,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0208"
"Dasyurus hallucatus",118.831513,-20.45508,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0209"
"Dasyurus hallucatus",117.877998,-22.101635,NA,"",100,"FAUNASURVEY","GDA94",31,7,2016,"NatureMap","S_F_P_SMNQ-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0211"
"Dasyurus hallucatus",118.828979,-20.454718,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0214"
"Dasyurus hallucatus",118.770964,-20.459456,NA,"",100,"FAUNASURVEY","GDA94",13,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0215"
"Dasyurus hallucatus",118.774349,-20.45467,NA,"",100,"FAUNASURVEY","GDA94",13,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0216"
"Dasyurus hallucatus",118.758377,-20.463513,NA,"",100,"FAUNASURVEY","GDA94",14,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0217"
"Dasyurus hallucatus",118.774085,-20.456723,NA,"",100,"FAUNASURVEY","GDA94",15,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0218"
"Dasyurus hallucatus",118.77979,-20.453549,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0219"
"Dasyurus hallucatus",118.773203,-20.457509,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0220"
"Dasyurus hallucatus",119.100937,-21.18789,NA,"",100,"FAUNASURVEY","GDA94",19,8,2016,"NatureMap","N_F_P_NSMC-C4","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_0221"
"Dasyurus hallucatus",119.079856,-21.24529,NA,"",100,"FAUNASURVEY","GDA94",29,8,2014,"NatureMap","North Star Mine","ECOLOGIA ENVIRONMENT",NA,"North Star","SF009735-201501","SF009735","Certain","Record_0222"
"Dasyurus hallucatus",118.832971,-20.455218,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0225"
"Dasyurus hallucatus",118.776195,-20.45429,NA,"",100,"FAUNASURVEY","GDA94",13,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0226"
"Dasyurus hallucatus",120.008554,-21.975668,NA,"",100,"FAUNASURVEY","GDA94",15,6,2014,"NatureMap","Warrigale","MIKE BAMFORD",NA,"Nullagine","SF009967-201511","SF009967","Certain","Record_0229"
"Dasyurus hallucatus",118.844932,-20.447983,NA,"",100,"FAUNASURVEY","GDA94",19,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0232"
"Dasyurus hallucatus",118.655823,-21.190707,NA,"",100,"FAUNASURVEY","GDA94",26,4,2009,"NatureMap","2","SONJA CREESE",NA,"Wodgina","SF006853-201003","SF006853","Certain","Record_0233"
"Dasyurus hallucatus",118.838439,-20.454853,NA,"",100,"FAUNASURVEY","GDA94",13,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0235"
"Dasyurus hallucatus",118.831665,-20.454988,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0236"
"Dasyurus hallucatus",119.060202,-22.55819,NA,"",100,"FAUNASURVEY","GDA94",22,4,2016,"NatureMap","KQMB3.M13-02 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_0238"
"Dasyurus hallucatus",119.062163,-22.561208,NA,"",100,"FAUNASURVEY","GDA94",6,4,2016,"NatureMap","KQMB3.M14-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_0240"
"Dasyurus hallucatus",120.114875,-20.476188,NA,"",3000,"FAUNASURVEY","GDA94",18,6,2011,"NatureMap","Nimingarra","RON FIRTH",NA,"Port Hedland","SF007894-201111","SF007894","Certain","Record_0243"
"Dasyurus hallucatus",118.653407,-21.192537,NA,"",100,"FAUNASURVEY","GDA94",13,5,2014,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF009823-201408","SF009823","Certain","Record_0245"
"Dasyurus hallucatus",118.655239,-21.197948,NA,"",100,"FAUNASURVEY","GDA94",12,5,2014,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF009823-201408","SF009823","Certain","Record_0246"
"Dasyurus hallucatus",118.651747,-21.193962,NA,"",100,"FAUNASURVEY","GDA94",16,5,2014,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF009823-201408","SF009823","Certain","Record_0247"
"Dasyurus hallucatus",118.654166,-21.194074,NA,"",100,"FAUNASURVEY","GDA94",15,5,2014,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF009823-201408","SF009823","Certain","Record_0248"
"Dasyurus hallucatus",118.460548,-20.936918,NA,"",100,"FAUNASURVEY","GDA94",10,9,2010,"NatureMap","MD-F-2","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007349-201102","SF007349","Certain","Record_0250"
"Dasyurus hallucatus",118.840607,-20.454153,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0251"
"Dasyurus hallucatus",118.831228,-20.454451,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0252"
"Dasyurus hallucatus",118.822645,-20.455688,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0253"
"Dasyurus hallucatus",119.052891,-22.541723,NA,"",100,"FAUNASURVEY","GDA94",26,4,2016,"NatureMap","KQMB1.M03-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_0254"
"Dasyurus hallucatus",118.458953,-20.938061,NA,"",100,"FAUNASURVEY","GDA94",1,8,2014,"NatureMap","Mt Dove Mine - capture","OUTBACK ECOLOGY",NA,"Pilbara","SF009951-201408","SF009951","Certain","Record_0255"
"Dasyurus hallucatus",118.684699,-20.920707,NA,"",3000,"FAUNASURVEY","GDA94",12,8,2010,"NatureMap","Quarry 2","DAMIEN CANCILLA",NA,"BHP Rail Quarry 1, 2 &amp; 3","SF007532-201012","SF007532","Certain","Record_0256"
"Dasyurus hallucatus",119.309517,-21.527831,NA,"",100,"FAUNASURVEY","GDA94",16,4,2010,"NatureMap","MW","ECOLOGIA ENVIRONMENT",NA,"Mt Webber","SF007377-201012","SF007377","Certain","Record_0259"
"Dasyurus hallucatus",116.209841,-20.849958,NA,"n/a",100,"FAUNASURVEY","GDA94",9,5,2016,"NatureMap","MC052","DAMIEN CANCILLA",NA,"Cape Preston","SF010801_201610","SF010801","Certain","Record_0268"
"Dasyurus hallucatus",118.82581,-20.502851,NA,"",100,"FAUNASURVEY","GDA94",19,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0269"
"Dasyurus hallucatus",118.827849,-20.505756,NA,"",100,"FAUNASURVEY","GDA94",18,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0270"
"Dasyurus hallucatus",118.816866,-20.455658,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0272"
"Dasyurus hallucatus",118.842023,-20.454788,NA,"",100,"FAUNASURVEY","GDA94",13,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0273"
"Dasyurus hallucatus",118.776166,-20.454263,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0274"
"Dasyurus hallucatus",118.776885,-20.454319,NA,"",100,"FAUNASURVEY","GDA94",20,7,2015,"NatureMap","Poondano West","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_0275"
"Dasyurus hallucatus",118.843691,-20.437148,NA,"",100,"FAUNASURVEY","GDA94",21,7,2015,"NatureMap","Northern Outcrop","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_0276"
"Dasyurus hallucatus",116.253372,-22.087164,NA,"",100,"FAUNASURVEY","GDA94",23,5,2015,"NatureMap","RHS02E","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_0277"
"Dasyurus hallucatus",118.58784,-20.875337,NA," ",100,"FAUNASURVEY","GDA94",9,10,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_0278"
"Dasyurus hallucatus",118.588036,-20.87523,NA," ",100,"FAUNASURVEY","GDA94",15,7,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_0280"
"Dasyurus hallucatus",118.723865,-21.013758,NA,"",100,"FAUNASURVEY","GDA94",19,4,2011,"NatureMap","Site 1","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007948-201106","SF007948","Certain","Record_0281"
"Dasyurus hallucatus",118.696566,-20.956856,NA,"",100,"FAUNASURVEY","GDA94",16,4,2011,"NatureMap","Site 2","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007948-201106","SF007948","Certain","Record_0282"
"Dasyurus hallucatus",117.877303,-22.107645,NA,"N/A",100,"FAUNASURVEY","GDA94",24,7,2014,"NatureMap","Solomon Mine","ASTRID HEIDRICH, JORDAN VOS, LEIGH SMITH",NA,"Solomon","SF009838-201506","SF009838","Certain","Record_0285"
"Dasyurus hallucatus",118.713788,-22.542226,NA,"",100,"FAUNASURVEY","GDA94",23,3,2014,"NatureMap","Fig Tree","MORGAN O'CONNELL",NA,"Pilbara","SF009751-201508","SF009751","Certain","Record_0287"
"Dasyurus hallucatus",118.7137,-21.1464,NA,"",100,"FAUNASURVEY","GDA94",1,4,2013,"NatureMap","Chichester","MORGAN O'CONNELL",NA,"Pilbara","SF009213-201508","SF009213","Certain","Record_0288"
"Dasyurus hallucatus",118.707367,-21.020536,NA,"",100,"FAUNASURVEY","GDA94",28,7,2016,"NatureMap","R_F_P_MRNQ-I3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Mainline Rail","SF0101924-201703","SF010924","Certain","Record_0289"
"Dasyurus hallucatus",119.053735,-21.271926,NA,"",100,"FAUNASURVEY","GDA94",14,8,2016,"NatureMap","N_F_P_NSMC-C1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_0295"
"Dasyurus hallucatus",119.054775,-21.287423,NA,"",100,"FAUNASURVEY","GDA94",19,8,2016,"NatureMap","N_F_P_NSMC-C2","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_0296"
"Dasyurus hallucatus",119.10064,-21.187993,NA,"",100,"FAUNASURVEY","GDA94",19,8,2016,"NatureMap","N_F_P_NSMC-C4","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_0297"
"Dasyurus hallucatus",118.901645,-22.48325,NA,"",100,"FAUNASURVEY","GDA94",4,10,2015,"NatureMap","KRE03M","BIOTA - SCOTT WERNER",NA,"Koodaideri","SF010505-201603","SF010505","Certain","Record_0299"
"Dasyurus hallucatus",118.842954,-20.454101,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0301"
"Dasyurus hallucatus",118.8451,-20.447647,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0302"
"Dasyurus hallucatus",118.837058,-20.454733,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0303"
"Dasyurus hallucatus",116.130572,-21.938936,NA,"",100,"FAUNASURVEY","GDA94",24,6,2009,"NatureMap","AQA19E","PHIL RUNHAM",NA,"Pannawonica","SF006948-201002","SF006948","Certain","Record_0304"
"Dasyurus hallucatus",118.844858,-20.446728,NA,"",100,"FAUNASURVEY","GDA94",24,7,2012,"NatureMap","GOC4","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_0313"
"Dasyurus hallucatus",118.841603,-20.454928,NA,"",100,"FAUNASURVEY","GDA94",14,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0314"
"Dasyurus hallucatus",119.108451,-21.164921,NA,"",100,"FAUNASURVEY","GDA94",12,8,2013,"NatureMap","AbydosMineSite","OUTBACK ECOLOGY MWH",NA,"Pilbara","SF009366-201310","SF009366","Certain","Record_0316"
"Dasyurus hallucatus",116.313353,-22.405655,NA,"",100,"FAUNASURVEY","GDA94",30,6,2012,"NatureMap","TBC4b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_0318"
"Dasyurus hallucatus",118.649686,-20.529013,NA,"",3000,"FAUNASURVEY","GDA94",12,8,2010,"NatureMap","Quarry 1","DAMIEN CANCILLA",NA,"BHP Rail Quarry 1, 2 &amp; 3","SF007532-201012","SF007532","Certain","Record_0319"
"Dasyurus hallucatus",116.166589,-21.950409,NA,"",100,"FAUNASURVEY","GDA94",5,7,2012,"NatureMap","CC3b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_0321"
"Dasyurus hallucatus",116.16595,-21.955732,NA,"",100,"FAUNASURVEY","GDA94",5,7,2012,"NatureMap","CC5a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_0322"
"Dasyurus hallucatus",116.130286,-21.929297,NA,"",100,"FAUNASURVEY","GDA94",6,7,2012,"NatureMap","JNC5a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_0323"
"Dasyurus hallucatus",119.074165,-22.978315,NA,"",100,"FAUNASURVEY","GDA94",24,6,2010,"NatureMap","HDNQ5","GARTH HUMPHREYS",NA,"Hope Downs","SF007502-201012","SF007502","Certain","Record_0324"
"Dasyurus hallucatus",116.534994,-22.013928,NA,"",100,"FAUNASURVEY","GDA94",13,7,2012,"NatureMap","1009-5","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_0326"
"Dasyurus hallucatus",118.843691,-20.437147,NA,"",100,"FAUNASURVEY","GDA94",24,7,2012,"NatureMap","QMC6","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_0327"
