"x","y"
815504.651214011,7636508.22228844
577504.651214012,7407508.22228844
901504.651214011,7646508.22228844
393504.651214013,7599508.22228844
819504.651214011,7694508.22228844
820504.651214011,7416508.22228844
356504.651214013,7588508.22228844
796504.651214011,7778508.22228844
808504.651214011,7587508.22228844
602504.651214012,7718508.22228844
648504.651214012,7704508.22228844
813504.651214011,7442508.22228844
572504.651214012,7673508.22228844
504504.651214013,7533508.22228844
454504.651214013,7612508.22228844
304504.651214014,7582508.22228844
768504.651214011,7510508.22228844
713504.651214012,7512508.22228844
512504.651214013,7544508.22228844
943504.651214011,7402508.22228844
560504.651214012,7701508.22228844
498504.651214013,7592508.22228844
658504.651214012,7559508.22228844
915504.651214011,7612508.22228844
429504.651214013,7537508.22228844
476504.651214013,7478508.22228844
855504.651214011,7383508.22228844
724504.651214012,7457508.22228844
808504.651214011,7441508.22228844
329504.651214013,7481508.22228844
816504.651214011,7578508.22228844
435504.651214013,7571508.22228844
570504.651214012,7553508.22228844
604504.651214012,7538508.22228844
683504.651214012,7637508.22228844
585504.651214012,7504508.22228844
716504.651214012,7626508.22228844
664504.651214012,7438508.22228844
612504.651214012,7605508.22228844
458504.651214013,7636508.22228844
719504.651214012,7782508.22228844
671504.651214012,7426508.22228844
627504.651214012,7573508.22228844
532504.651214013,7596508.22228844
646504.651214012,7710508.22228844
494504.651214013,7555508.22228844
570504.651214012,7455508.22228844
311504.651214014,7529508.22228844
415504.651214013,7583508.22228844
715504.651214012,7451508.22228844
900504.651214011,7489508.22228844
858504.651214011,7477508.22228844
659504.651214012,7456508.22228844
472504.651214013,7630508.22228844
660504.651214012,7614508.22228844
725504.651214012,7451508.22228844
794504.651214011,7410508.22228844
777504.651214011,7588508.22228844
412504.651214013,7532508.22228844
727504.651214012,7448508.22228844
615504.651214012,7617508.22228844
621504.651214012,7579508.22228844
771504.651214011,7615508.22228844
652504.651214012,7444508.22228844
357504.651214013,7596508.22228844
766504.651214011,7649508.22228844
664504.651214012,7537508.22228844
805504.651214011,7759508.22228844
415504.651214013,7666508.22228844
812504.651214011,7420508.22228844
720504.651214012,7512508.22228844
725504.651214012,7567508.22228844
871504.651214011,7615508.22228844
679504.651214012,7507508.22228844
540504.651214013,7610508.22228844
586504.651214012,7520508.22228844
742504.651214012,7451508.22228844
745504.651214012,7743508.22228844
737504.651214012,7640508.22228844
700504.651214012,7683508.22228844
670504.651214012,7597508.22228844
613504.651214012,7488508.22228844
868504.651214011,7531508.22228844
615504.651214012,7658508.22228844
751504.651214011,7541508.22228844
688504.651214012,7489508.22228844
1005504.65121401,7580508.22228844
830504.651214011,7590508.22228844
928504.651214011,7544508.22228844
771504.651214011,7425508.22228844
927504.651214011,7397508.22228844
880504.651214011,7609508.22228844
710504.651214012,7612508.22228844
668504.651214012,7437508.22228844
730504.651214012,7704508.22228844
398504.651214013,7541508.22228844
835504.651214011,7755508.22228844
510504.651214013,7570508.22228844
557504.651214012,7465508.22228844
680504.651214012,7604508.22228844
900504.651214011,7752508.22228844
841504.651214011,7618508.22228844
913504.651214011,7404508.22228844
685504.651214012,7508508.22228844
977504.65121401,7520508.22228844
602504.651214012,7732508.22228844
437504.651214013,7642508.22228844
708504.651214012,7440508.22228844
819504.651214011,7659508.22228844
550504.651214012,7575508.22228844
386504.651214013,7635508.22228844
754504.651214011,7456508.22228844
472504.651214013,7607508.22228844
871504.651214011,7581508.22228844
685504.651214012,7585508.22228844
645504.651214012,7480508.22228844
606504.651214012,7719508.22228844
712504.651214012,7752508.22228844
768504.651214011,7741508.22228844
766504.651214011,7664508.22228844
737504.651214012,7744508.22228844
572504.651214012,7577508.22228844
426504.651214013,7509508.22228844
608504.651214012,7544508.22228844
505504.651214013,7424508.22228844
441504.651214013,7660508.22228844
677504.651214012,7666508.22228844
311504.651214014,7602508.22228844
505504.651214013,7539508.22228844
560504.651214012,7469508.22228844
753504.651214011,7602508.22228844
712504.651214012,7639508.22228844
439504.651214013,7618508.22228844
609504.651214012,7684508.22228844
489504.651214013,7468508.22228844
908504.651214011,7711508.22228844
678504.651214012,7464508.22228844
763504.651214011,7699508.22228844
776504.651214011,7766508.22228844
998504.65121401,7518508.22228844
629504.651214012,7575508.22228844
840504.651214011,7590508.22228844
636504.651214012,7513508.22228844
778504.651214011,7438508.22228844
637504.651214012,7581508.22228844
414504.651214013,7537508.22228844
661504.651214012,7556508.22228844
706504.651214012,7586508.22228844
900504.651214011,7542508.22228844
611504.651214012,7395508.22228844
717504.651214012,7776508.22228844
505504.651214013,7640508.22228844
763504.651214011,7502508.22228844
700504.651214012,7427508.22228844
605504.651214012,7435508.22228844
375504.651214013,7636508.22228844
664504.651214012,7482508.22228844
708504.651214012,7443508.22228844
624504.651214012,7735508.22228844
780504.651214011,7479508.22228844
362504.651214013,7494508.22228844
730504.651214012,7684508.22228844
547504.651214012,7568508.22228844
642504.651214012,7624508.22228844
290504.651214014,7572508.22228844
593504.651214012,7524508.22228844
266504.651214014,7564508.22228844
411504.651214013,7579508.22228844
752504.651214011,7611508.22228844
438504.651214013,7518508.22228844
611504.651214012,7624508.22228844
866504.651214011,7625508.22228844
815504.651214011,7375508.22228844
574504.651214012,7470508.22228844
591504.651214012,7709508.22228844
890504.651214011,7655508.22228844
728504.651214012,7624508.22228844
442504.651214013,7616508.22228844
827504.651214011,7608508.22228844
714504.651214012,7429508.22228844
732504.651214012,7520508.22228844
845504.651214011,7397508.22228844
620504.651214012,7645508.22228844
632504.651214012,7679508.22228844
467504.651214013,7536508.22228844
786504.651214011,7396508.22228844
416504.651214013,7510508.22228844
375504.651214013,7540508.22228844
638504.651214012,7714508.22228844
971504.651214011,7504508.22228844
818504.651214011,7361508.22228844
650504.651214012,7608508.22228844
856504.651214011,7363508.22228844
707504.651214012,7587508.22228844
490504.651214013,7685508.22228844
654504.651214012,7733508.22228844
570504.651214012,7531508.22228844
622504.651214012,7520508.22228844
772504.651214011,7662508.22228844
724504.651214012,7490508.22228844
802504.651214011,7649508.22228844
644504.651214012,7406508.22228844
468504.651214013,7656508.22228844
640504.651214012,7709508.22228844
293504.651214014,7513508.22228844
711504.651214012,7659508.22228844
871504.651214011,7647508.22228844
956504.651214011,7400508.22228844
698504.651214012,7650508.22228844
793504.651214011,7624508.22228844
609504.651214012,7717508.22228844
631504.651214012,7684508.22228844
901504.651214011,7665508.22228844
571504.651214012,7620508.22228844
676504.651214012,7542508.22228844
521504.651214013,7572508.22228844
765504.651214011,7689508.22228844
742504.651214012,7711508.22228844
314504.651214014,7599508.22228844
738504.651214012,7745508.22228844
791504.651214011,7698508.22228844
834504.651214011,7417508.22228844
681504.651214012,7546508.22228844
806504.651214011,7581508.22228844
716504.651214012,7468508.22228844
782504.651214011,7772508.22228844
301504.651214014,7539508.22228844
791504.651214011,7464508.22228844
474504.651214013,7692508.22228844
487504.651214013,7542508.22228844
823504.651214011,7648508.22228844
503504.651214013,7619508.22228844
850504.651214011,7574508.22228844
566504.651214012,7429508.22228844
779504.651214011,7420508.22228844
442504.651214013,7512508.22228844
268504.651214014,7512508.22228844
864504.651214011,7429508.22228844
639504.651214012,7429508.22228844
823504.651214011,7417508.22228844
834504.651214011,7612508.22228844
815504.651214011,7433508.22228844
864504.651214011,7439508.22228844
599504.651214012,7522508.22228844
818504.651214011,7550508.22228844
958504.651214011,7554508.22228844
718504.651214012,7681508.22228844
707504.651214012,7471508.22228844
804504.651214011,7573508.22228844
705504.651214012,7695508.22228844
551504.651214012,7539508.22228844
491504.651214013,7560508.22228844
872504.651214011,7501508.22228844
688504.651214012,7592508.22228844
765504.651214011,7761508.22228844
641504.651214012,7657508.22228844
707504.651214012,7363508.22228844
689504.651214012,7730508.22228844
757504.651214011,7721508.22228844
703504.651214012,7515508.22228844
387504.651214013,7504508.22228844
564504.651214012,7506508.22228844
686504.651214012,7658508.22228844
712504.651214012,7605508.22228844
791504.651214011,7523508.22228844
823504.651214011,7646508.22228844
916504.651214011,7439508.22228844
682504.651214012,7645508.22228844
429504.651214013,7543508.22228844
769504.651214011,7460508.22228844
665504.651214012,7719508.22228844
625504.651214012,7508508.22228844
849504.651214011,7565508.22228844
704504.651214012,7439508.22228844
414504.651214013,7544508.22228844
701504.651214012,7463508.22228844
749504.651214011,7480508.22228844
481504.651214013,7634508.22228844
521504.651214013,7665508.22228844
557504.651214012,7612508.22228844
675504.651214012,7557508.22228844
672504.651214012,7481508.22228844
683504.651214012,7510508.22228844
363504.651214013,7607508.22228844
695504.651214012,7613508.22228844
296504.651214014,7600508.22228844
713504.651214012,7719508.22228844
670504.651214012,7715508.22228844
306504.651214014,7521508.22228844
509504.651214013,7627508.22228844
659504.651214012,7509508.22228844
321504.651214013,7524508.22228844
763504.651214011,7651508.22228844
684504.651214012,7615508.22228844
385504.651214013,7506508.22228844
718504.651214012,7516508.22228844
674504.651214012,7460508.22228844
756504.651214011,7645508.22228844
288504.651214014,7448508.22228844
714504.651214012,7597508.22228844
697504.651214012,7681508.22228844
702504.651214012,7498508.22228844
713504.651214012,7430508.22228844
647504.651214012,7571508.22228844
849504.651214011,7622508.22228844
402504.651214013,7568508.22228844
482504.651214013,7496508.22228844
752504.651214011,7553508.22228844
615504.651214012,7611508.22228844
572504.651214012,7466508.22228844
958504.651214011,7628508.22228844
693504.651214012,7684508.22228844
532504.651214013,7574508.22228844
601504.651214012,7707508.22228844
859504.651214011,7667508.22228844
746504.651214012,7586508.22228844
673504.651214012,7665508.22228844
645504.651214012,7552508.22228844
799504.651214011,7738508.22228844
722504.651214012,7449508.22228844
696504.651214012,7412508.22228844
636504.651214012,7622508.22228844
592504.651214012,7569508.22228844
984504.65121401,7469508.22228844
855504.651214011,7703508.22228844
576504.651214012,7518508.22228844
640504.651214012,7683508.22228844
631504.651214012,7497508.22228844
632504.651214012,7506508.22228844
785504.651214011,7517508.22228844
600504.651214012,7654508.22228844
781504.651214011,7613508.22228844
797504.651214011,7498508.22228844
656504.651214012,7406508.22228844
701504.651214012,7444508.22228844
726504.651214012,7636508.22228844
656504.651214012,7524508.22228844
837504.651214011,7547508.22228844
365504.651214013,7497508.22228844
799504.651214011,7650508.22228844
698504.651214012,7721508.22228844
730504.651214012,7625508.22228844
738504.651214012,7435508.22228844
725504.651214012,7461508.22228844
623504.651214012,7719508.22228844
918504.651214011,7706508.22228844
696504.651214012,7508508.22228844
657504.651214012,7723508.22228844
496504.651214013,7473508.22228844
856504.651214011,7492508.22228844
647504.651214012,7613508.22228844
679504.651214012,7619508.22228844
689504.651214012,7527508.22228844
427504.651214013,7579508.22228844
436504.651214013,7590508.22228844
632504.651214012,7568508.22228844
660504.651214012,7498508.22228844
433504.651214013,7574508.22228844
720504.651214012,7666508.22228844
693504.651214012,7627508.22228844
709504.651214012,7447508.22228844
546504.651214012,7579508.22228844
686504.651214012,7543508.22228844
633504.651214012,7635508.22228844
779504.651214011,7575508.22228844
799504.651214011,7789508.22228844
687504.651214012,7709508.22228844
624504.651214012,7713508.22228844
760504.651214011,7753508.22228844
743504.651214012,7409508.22228844
571504.651214012,7549508.22228844
692504.651214012,7745508.22228844
419504.651214013,7601508.22228844
599504.651214012,7515508.22228844
411504.651214013,7614508.22228844
641504.651214012,7716508.22228844
787504.651214011,7554508.22228844
746504.651214012,7525508.22228844
321504.651214013,7558508.22228844
764504.651214011,7730508.22228844
830504.651214011,7607508.22228844
711504.651214012,7429508.22228844
744504.651214012,7730508.22228844
682504.651214012,7422508.22228844
974504.65121401,7478508.22228844
626504.651214012,7686508.22228844
485504.651214013,7508508.22228844
705504.651214012,7472508.22228844
676504.651214012,7739508.22228844
704504.651214012,7706508.22228844
754504.651214011,7744508.22228844
650504.651214012,7652508.22228844
504504.651214013,7564508.22228844
652504.651214012,7580508.22228844
806504.651214011,7598508.22228844
659504.651214012,7608508.22228844
865504.651214011,7518508.22228844
709504.651214012,7498508.22228844
816504.651214011,7443508.22228844
519504.651214013,7518508.22228844
811504.651214011,7638508.22228844
829504.651214011,7446508.22228844
878504.651214011,7621508.22228844
620504.651214012,7481508.22228844
704504.651214012,7466508.22228844
530504.651214013,7509508.22228844
926504.651214011,7638508.22228844
660504.651214012,7464508.22228844
569504.651214012,7405508.22228844
696504.651214012,7490508.22228844
632504.651214012,7524508.22228844
706504.651214012,7537508.22228844
755504.651214011,7527508.22228844
469504.651214013,7490508.22228844
689504.651214012,7677508.22228844
400504.651214013,7506508.22228844
661504.651214012,7655508.22228844
662504.651214012,7610508.22228844
568504.651214012,7523508.22228844
251504.651214014,7478508.22228844
442504.651214013,7474508.22228844
585504.651214012,7559508.22228844
872504.651214011,7659508.22228844
850504.651214011,7416508.22228844
861504.651214011,7393508.22228844
730504.651214012,7765508.22228844
983504.65121401,7541508.22228844
373504.651214013,7570508.22228844
846504.651214011,7499508.22228844
688504.651214012,7674508.22228844
403504.651214013,7561508.22228844
850504.651214011,7419508.22228844
701504.651214012,7596508.22228844
696504.651214012,7488508.22228844
712504.651214012,7640508.22228844
371504.651214013,7505508.22228844
655504.651214012,7510508.22228844
661504.651214012,7466508.22228844
360504.651214013,7592508.22228844
436504.651214013,7593508.22228844
524504.651214013,7660508.22228844
435504.651214013,7588508.22228844
673504.651214012,7652508.22228844
755504.651214011,7558508.22228844
529504.651214013,7553508.22228844
841504.651214011,7527508.22228844
957504.651214011,7486508.22228844
665504.651214012,7667508.22228844
755504.651214011,7674508.22228844
824504.651214011,7392508.22228844
733504.651214012,7466508.22228844
876504.651214011,7531508.22228844
636504.651214012,7560508.22228844
871504.651214011,7667508.22228844
451504.651214013,7692508.22228844
756504.651214011,7527508.22228844
904504.651214011,7606508.22228844
692504.651214012,7528508.22228844
582504.651214012,7683508.22228844
624504.651214012,7710508.22228844
369504.651214013,7634508.22228844
601504.651214012,7702508.22228844
622504.651214012,7561508.22228844
442504.651214013,7493508.22228844
777504.651214011,7486508.22228844
257504.651214014,7549508.22228844
418504.651214013,7652508.22228844
714504.651214012,7667508.22228844
523504.651214013,7527508.22228844
699504.651214012,7447508.22228844
511504.651214013,7615508.22228844
718504.651214012,7631508.22228844
689504.651214012,7408508.22228844
524504.651214013,7544508.22228844
805504.651214011,7592508.22228844
979504.65121401,7561508.22228844
632504.651214012,7562508.22228844
779504.651214011,7457508.22228844
716504.651214012,7630508.22228844
536504.651214013,7498508.22228844
688504.651214012,7405508.22228844
430504.651214013,7690508.22228844
681504.651214012,7735508.22228844
675504.651214012,7714508.22228844
652504.651214012,7608508.22228844
626504.651214012,7511508.22228844
488504.651214013,7445508.22228844
508504.651214013,7584508.22228844
803504.651214011,7585508.22228844
723504.651214012,7735508.22228844
657504.651214012,7674508.22228844
688504.651214012,7602508.22228844
898504.651214011,7667508.22228844
501504.651214013,7473508.22228844
532504.651214013,7581508.22228844
852504.651214011,7399508.22228844
963504.651214011,7380508.22228844
688504.651214012,7681508.22228844
841504.651214011,7738508.22228844
746504.651214012,7445508.22228844
507504.651214013,7519508.22228844
836504.651214011,7410508.22228844
664504.651214012,7691508.22228844
790504.651214011,7618508.22228844
532504.651214013,7548508.22228844
444504.651214013,7689508.22228844
938504.651214011,7571508.22228844
697504.651214012,7631508.22228844
533504.651214013,7420508.22228844
764504.651214011,7459508.22228844
665504.651214012,7718508.22228844
686504.651214012,7406508.22228844
739504.651214012,7782508.22228844
745504.651214012,7685508.22228844
722504.651214012,7720508.22228844
860504.651214011,7439508.22228844
693504.651214012,7633508.22228844
862504.651214011,7432508.22228844
853504.651214011,7400508.22228844
735504.651214012,7431508.22228844
804504.651214011,7580508.22228844
967504.651214011,7587508.22228844
709504.651214012,7450508.22228844
920504.651214011,7612508.22228844
800504.651214011,7501508.22228844
638504.651214012,7565508.22228844
608504.651214012,7567508.22228844
457504.651214013,7559508.22228844
742504.651214012,7428508.22228844
850504.651214011,7392508.22228844
314504.651214014,7579508.22228844
613504.651214012,7558508.22228844
760504.651214011,7488508.22228844
649504.651214012,7631508.22228844
849504.651214011,7426508.22228844
288504.651214014,7583508.22228844
682504.651214012,7676508.22228844
869504.651214011,7368508.22228844
643504.651214012,7724508.22228844
758504.651214011,7548508.22228844
578504.651214012,7670508.22228844
440504.651214013,7617508.22228844
677504.651214012,7486508.22228844
701504.651214012,7468508.22228844
837504.651214011,7412508.22228844
752504.651214011,7616508.22228844
844504.651214011,7571508.22228844
918504.651214011,7759508.22228844
765504.651214011,7658508.22228844
721504.651214012,7770508.22228844
505504.651214013,7525508.22228844
324504.651214013,7573508.22228844
561504.651214012,7493508.22228844
790504.651214011,7614508.22228844
647504.651214012,7716508.22228844
1007504.65121401,7630508.22228844
446504.651214013,7580508.22228844
620504.651214012,7442508.22228844
599504.651214012,7616508.22228844
530504.651214013,7495508.22228844
733504.651214012,7591508.22228844
718504.651214012,7508508.22228844
319504.651214014,7490508.22228844
728504.651214012,7697508.22228844
762504.651214011,7755508.22228844
685504.651214012,7645508.22228844
569504.651214012,7479508.22228844
748504.651214011,7556508.22228844
295504.651214014,7520508.22228844
651504.651214012,7570508.22228844
475504.651214013,7637508.22228844
652504.651214012,7483508.22228844
693504.651214012,7645508.22228844
373504.651214013,7577508.22228844
501504.651214013,7619508.22228844
771504.651214011,7633508.22228844
667504.651214012,7619508.22228844
495504.651214013,7507508.22228844
625504.651214012,7705508.22228844
695504.651214012,7668508.22228844
537504.651214013,7609508.22228844
350504.651214013,7459508.22228844
835504.651214011,7459508.22228844
715504.651214012,7490508.22228844
725504.651214012,7619508.22228844
849504.651214011,7598508.22228844
627504.651214012,7382508.22228844
406504.651214013,7495508.22228844
960504.651214011,7558508.22228844
278504.651214014,7592508.22228844
682504.651214012,7678508.22228844
503504.651214013,7502508.22228844
958504.651214011,7491508.22228844
686504.651214012,7474508.22228844
793504.651214011,7698508.22228844
633504.651214012,7610508.22228844
689504.651214012,7589508.22228844
659504.651214012,7680508.22228844
731504.651214012,7691508.22228844
913504.651214011,7627508.22228844
558504.651214012,7531508.22228844
400504.651214013,7544508.22228844
407504.651214013,7575508.22228844
751504.651214011,7423508.22228844
767504.651214011,7419508.22228844
598504.651214012,7666508.22228844
446504.651214013,7524508.22228844
532504.651214013,7577508.22228844
769504.651214011,7484508.22228844
939504.651214011,7393508.22228844
699504.651214012,7599508.22228844
997504.65121401,7560508.22228844
452504.651214013,7655508.22228844
893504.651214011,7475508.22228844
450504.651214013,7500508.22228844
564504.651214012,7542508.22228844
872504.651214011,7592508.22228844
254504.651214014,7508508.22228844
657504.651214012,7523508.22228844
486504.651214013,7694508.22228844
965504.651214011,7604508.22228844
919504.651214011,7461508.22228844
614504.651214012,7482508.22228844
378504.651214013,7542508.22228844
703504.651214012,7753508.22228844
700504.651214012,7420508.22228844
723504.651214012,7715508.22228844
913504.651214011,7414508.22228844
827504.651214011,7668508.22228844
958504.651214011,7650508.22228844
571504.651214012,7581508.22228844
632504.651214012,7503508.22228844
892504.651214011,7665508.22228844
710504.651214012,7551508.22228844
919504.651214011,7591508.22228844
773504.651214011,7510508.22228844
656504.651214012,7560508.22228844
723504.651214012,7718508.22228844
787504.651214011,7470508.22228844
505504.651214013,7521508.22228844
1003504.65121401,7617508.22228844
854504.651214011,7497508.22228844
559504.651214012,7415508.22228844
727504.651214012,7447508.22228844
728504.651214012,7506508.22228844
789504.651214011,7500508.22228844
756504.651214011,7596508.22228844
840504.651214011,7414508.22228844
814504.651214011,7735508.22228844
750504.651214011,7530508.22228844
581504.651214012,7538508.22228844
472504.651214013,7552508.22228844
652504.651214012,7696508.22228844
582504.651214012,7544508.22228844
636504.651214012,7692508.22228844
735504.651214012,7644508.22228844
691504.651214012,7687508.22228844
852504.651214011,7487508.22228844
689504.651214012,7473508.22228844
302504.651214014,7570508.22228844
792504.651214011,7434508.22228844
972504.65121401,7372508.22228844
541504.651214012,7602508.22228844
429504.651214013,7509508.22228844
750504.651214011,7476508.22228844
570504.651214012,7676508.22228844
482504.651214013,7515508.22228844
454504.651214013,7578508.22228844
886504.651214011,7385508.22228844
691504.651214012,7491508.22228844
830504.651214011,7423508.22228844
883504.651214011,7580508.22228844
830504.651214011,7366508.22228844
726504.651214012,7617508.22228844
691504.651214012,7456508.22228844
948504.651214011,7590508.22228844
732504.651214012,7447508.22228844
717504.651214012,7673508.22228844
858504.651214011,7550508.22228844
938504.651214011,7494508.22228844
478504.651214013,7591508.22228844
704504.651214012,7537508.22228844
444504.651214013,7549508.22228844
675504.651214012,7545508.22228844
759504.651214011,7628508.22228844
525504.651214013,7560508.22228844
372504.651214013,7611508.22228844
718504.651214012,7764508.22228844
689504.651214012,7588508.22228844
585504.651214012,7493508.22228844
713504.651214012,7673508.22228844
719504.651214012,7434508.22228844
662504.651214012,7536508.22228844
761504.651214011,7508508.22228844
356504.651214013,7483508.22228844
516504.651214013,7482508.22228844
692504.651214012,7690508.22228844
821504.651214011,7533508.22228844
895504.651214011,7496508.22228844
345504.651214013,7557508.22228844
835504.651214011,7476508.22228844
731504.651214012,7597508.22228844
660504.651214012,7639508.22228844
539504.651214013,7486508.22228844
410504.651214013,7517508.22228844
543504.651214012,7507508.22228844
368504.651214013,7437508.22228844
859504.651214011,7739508.22228844
771504.651214011,7746508.22228844
609504.651214012,7691508.22228844
794504.651214011,7542508.22228844
641504.651214012,7718508.22228844
545504.651214012,7509508.22228844
641504.651214012,7387508.22228844
747504.651214011,7451508.22228844
283504.651214014,7598508.22228844
862504.651214011,7677508.22228844
985504.65121401,7588508.22228844
804504.651214011,7467508.22228844
616504.651214012,7498508.22228844
720504.651214012,7569508.22228844
606504.651214012,7450508.22228844
690504.651214012,7635508.22228844
721504.651214012,7531508.22228844
723504.651214012,7409508.22228844
483504.651214013,7534508.22228844
821504.651214011,7535508.22228844
780504.651214011,7626508.22228844
712504.651214012,7388508.22228844
777504.651214011,7692508.22228844
491504.651214013,7586508.22228844
719504.651214012,7450508.22228844
813504.651214011,7665508.22228844
519504.651214013,7437508.22228844
629504.651214012,7458508.22228844
691504.651214012,7424508.22228844
429504.651214013,7568508.22228844
327504.651214013,7595508.22228844
709504.651214012,7561508.22228844
871504.651214011,7403508.22228844
762504.651214011,7758508.22228844
884504.651214011,7638508.22228844
757504.651214011,7646508.22228844
659504.651214012,7720508.22228844
845504.651214011,7476508.22228844
683504.651214012,7725508.22228844
534504.651214013,7628508.22228844
687504.651214012,7606508.22228844
569504.651214012,7599508.22228844
790504.651214011,7632508.22228844
918504.651214011,7572508.22228844
874504.651214011,7601508.22228844
452504.651214013,7619508.22228844
521504.651214013,7586508.22228844
408504.651214013,7561508.22228844
358504.651214013,7576508.22228844
926504.651214011,7395508.22228844
849504.651214011,7450508.22228844
960504.651214011,7606508.22228844
688504.651214012,7638508.22228844
780504.651214011,7449508.22228844
784504.651214011,7551508.22228844
469504.651214013,7686508.22228844
687504.651214012,7537508.22228844
787504.651214011,7722508.22228844
702504.651214012,7514508.22228844
810504.651214011,7483508.22228844
674504.651214012,7638508.22228844
699504.651214012,7666508.22228844
637504.651214012,7535508.22228844
482504.651214013,7491508.22228844
705504.651214012,7600508.22228844
568504.651214012,7515508.22228844
652504.651214012,7710508.22228844
679504.651214012,7559508.22228844
765504.651214011,7524508.22228844
667504.651214012,7732508.22228844
566504.651214012,7561508.22228844
403504.651214013,7589508.22228844
793504.651214011,7661508.22228844
421504.651214013,7606508.22228844
300504.651214014,7450508.22228844
619504.651214012,7636508.22228844
896504.651214011,7492508.22228844
628504.651214012,7694508.22228844
794504.651214011,7497508.22228844
793504.651214011,7617508.22228844
739504.651214012,7661508.22228844
739504.651214012,7480508.22228844
904504.651214011,7614508.22228844
545504.651214012,7542508.22228844
733504.651214012,7599508.22228844
566504.651214012,7706508.22228844
678504.651214012,7667508.22228844
520504.651214013,7610508.22228844
888504.651214011,7571508.22228844
713504.651214012,7750508.22228844
332504.651214013,7526508.22228844
730504.651214012,7511508.22228844
737504.651214012,7562508.22228844
734504.651214012,7610508.22228844
406504.651214013,7617508.22228844
373504.651214013,7574508.22228844
539504.651214013,7557508.22228844
652504.651214012,7521508.22228844
573504.651214012,7547508.22228844
555504.651214012,7503508.22228844
259504.651214014,7477508.22228844
941504.651214011,7475508.22228844
604504.651214012,7520508.22228844
701504.651214012,7538508.22228844
608504.651214012,7599508.22228844
814504.651214011,7603508.22228844
830504.651214011,7489508.22228844
443504.651214013,7582508.22228844
532504.651214013,7547508.22228844
712504.651214012,7539508.22228844
746504.651214012,7401508.22228844
666504.651214012,7470508.22228844
875504.651214011,7593508.22228844
849504.651214011,7427508.22228844
677504.651214012,7525508.22228844
586504.651214012,7527508.22228844
754504.651214011,7654508.22228844
287504.651214014,7585508.22228844
720504.651214012,7542508.22228844
509504.651214013,7669508.22228844
745504.651214012,7694508.22228844
891504.651214011,7404508.22228844
775504.651214011,7484508.22228844
391504.651214013,7574508.22228844
507504.651214013,7710508.22228844
737504.651214012,7641508.22228844
805504.651214011,7572508.22228844
657504.651214012,7530508.22228844
481504.651214013,7557508.22228844
757504.651214011,7615508.22228844
567504.651214012,7687508.22228844
548504.651214012,7605508.22228844
728504.651214012,7504508.22228844
707504.651214012,7521508.22228844
840504.651214011,7648508.22228844
738504.651214012,7651508.22228844
610504.651214012,7576508.22228844
738504.651214012,7571508.22228844
512504.651214013,7496508.22228844
521504.651214013,7580508.22228844
720504.651214012,7453508.22228844
707504.651214012,7484508.22228844
641504.651214012,7557508.22228844
614504.651214012,7705508.22228844
722504.651214012,7643508.22228844
604504.651214012,7526508.22228844
607504.651214012,7424508.22228844
673504.651214012,7699508.22228844
701504.651214012,7626508.22228844
533504.651214013,7467508.22228844
817504.651214011,7628508.22228844
733504.651214012,7417508.22228844
668504.651214012,7727508.22228844
440504.651214013,7518508.22228844
736504.651214012,7758508.22228844
453504.651214013,7604508.22228844
704504.651214012,7576508.22228844
657504.651214012,7554508.22228844
543504.651214012,7570508.22228844
641504.651214012,7534508.22228844
515504.651214013,7573508.22228844
904504.651214011,7402508.22228844
629504.651214012,7733508.22228844
592504.651214012,7499508.22228844
731504.651214012,7535508.22228844
779504.651214011,7552508.22228844
705504.651214012,7616508.22228844
832504.651214011,7646508.22228844
693504.651214012,7606508.22228844
1003504.65121401,7579508.22228844
653504.651214012,7738508.22228844
352504.651214013,7468508.22228844
935504.651214011,7413508.22228844
684504.651214012,7608508.22228844
728504.651214012,7452508.22228844
427504.651214013,7584508.22228844
944504.651214011,7359508.22228844
574504.651214012,7628508.22228844
619504.651214012,7710508.22228844
489504.651214013,7580508.22228844
867504.651214011,7441508.22228844
435504.651214013,7524508.22228844
617504.651214012,7697508.22228844
422504.651214013,7662508.22228844
601504.651214012,7517508.22228844
747504.651214011,7626508.22228844
450504.651214013,7608508.22228844
453504.651214013,7538508.22228844
904504.651214011,7386508.22228844
728504.651214012,7646508.22228844
945504.651214011,7401508.22228844
700504.651214012,7527508.22228844
472504.651214013,7712508.22228844
577504.651214012,7486508.22228844
752504.651214011,7509508.22228844
793504.651214011,7622508.22228844
691504.651214012,7639508.22228844
450504.651214013,7610508.22228844
413504.651214013,7580508.22228844
808504.651214011,7519508.22228844
550504.651214012,7608508.22228844
758504.651214011,7777508.22228844
755504.651214011,7427508.22228844
632504.651214012,7588508.22228844
702504.651214012,7611508.22228844
464504.651214013,7551508.22228844
955504.651214011,7480508.22228844
564504.651214012,7520508.22228844
473504.651214013,7636508.22228844
523504.651214013,7710508.22228844
820504.651214011,7675508.22228844
527504.651214013,7503508.22228844
660504.651214012,7716508.22228844
770504.651214011,7433508.22228844
633504.651214012,7715508.22228844
694504.651214012,7659508.22228844
523504.651214013,7488508.22228844
477504.651214013,7568508.22228844
441504.651214013,7547508.22228844
850504.651214011,7455508.22228844
891504.651214011,7467508.22228844
384504.651214013,7612508.22228844
483504.651214013,7636508.22228844
958504.651214011,7620508.22228844
689504.651214012,7644508.22228844
